tomistoma.n.01	tomistoma.n.01
anopheles.n.01	anopheles.n.01
centering.n.02	centering.n.02
pademelon.n.01	pademelon.n.01
tying.n.01	tying.n.01
tick.n.02	tick.n.02
support.n.08	support.n.02
intemperance.n.02	intemperance.n.03
hobby.n.03	avocation.n.01
admiralty.n.02	admiralty.n.02
silverfish.n.01	silverfish.n.02
fregatidae.n.01	fregatidae.n.01
film_editing.n.01	carving.n.02
glossy_snake.n.01	glossy_snake.n.01
prosimii.n.01	prosimii.n.01
snakeblenny.n.01	snakeblenny.n.01
dramatization.n.01	dramatization.n.02
downshift.n.01	downshift.n.01
operations.n.01	operation.n.07
guard.n.09	precaution.n.01
weightlift.n.01	weightlift.n.01
scission.n.01	scission.n.01
arctiidae.n.01	arctiidae.n.01
tease.n.03	teasing.n.02
castration.n.01	castration.n.02
action.n.01	action.n.01
white_croaker.n.02	white_croaker.n.02
black-headed_snake.n.01	black-headed_snake.n.01
reaction.n.07	reaction.n.03
saury.n.01	billfish.n.02
bestiality.n.02	bestiality.n.02
icteridae.n.01	icteridae.n.01
escape.n.04	escape.n.04
parainfluenza_virus.n.01	parainfluenza_virus.n.01
suckling.n.04	suckling.n.03
shallow_fording.n.01	shallow_fording.n.01
cut.n.14	undercut.n.05
admiral.n.02	admiral.n.02
service.n.01	servicing.n.01
armyworm.n.03	armyworm.n.01
agitation.n.05	agitation.n.04
hyphenation.n.02	word_division.n.01
physical_entity.n.01	physical_entity.n.01
angiotensin_i.n.01	angiotensin_i.n.01
aborticide.n.02	abortifacient.n.01
abstraction.n.02	abstraction.n.02
neuroplasty.n.01	neuroplasty.n.01
coral_snake.n.02	coral_snake.n.01
giant_silkworm_moth.n.01	bombycid.n.01
scomberesocidae.n.01	scomberesocidae.n.01
delivery.n.04	rescue.n.01
climbing_perch.n.01	climbing_perch.n.01
horseshoe_bat.n.02	horseshoe_bat.n.02
brahman.n.04	brahman.n.04
split.n.09	schism.n.01
gnathostome.n.01	gnathostome.n.01
blacktip_shark.n.01	blacktip_shark.n.01
close_call.n.01	close_call.n.01
old_world_monkey.n.01	old_world_monkey.n.01
blood_sport.n.01	blood_sport.n.01
centralization.n.01	centralization.n.02
cytomegalovirus.n.01	cytomegalovirus.n.01
test.n.02	test.n.02
duck_down.n.01	duck_down.n.01
chicken_louse.n.01	chicken_louse.n.01
green_woodpecker.n.01	green_woodpecker.n.01
sauromalus.n.01	sauromalus.n.01
one-night_stand.n.01	one-night_stand.n.01
breeding.n.03	breeding.n.03
swing.n.04	baseball_swing.n.01
division.n.11	division.n.11
spanish_mackerel.n.03	spanish_mackerel.n.02
disregard.n.02	negligence.n.01
ling.n.04	burbot.n.01
activation.n.03	energizing.n.01
red_jungle_fowl.n.01	red_jungle_fowl.n.01
back_door.n.01	back_door.n.01
facility.n.05	facility.n.04
lottery.n.02	drawing.n.03
doliolidae.n.01	doliolidae.n.01
breakthrough.n.02	breakthrough.n.02
arrival.n.02	arrival.n.01
colubridae.n.01	colubridae.n.01
bay.n.07	bay.n.07
flex.n.01	flex.n.01
sale.n.03	sale.n.01
goatfish.n.01	goatfish.n.01
spraying.n.03	crop-dusting.n.01
stizidae.n.01	stizidae.n.01
suspension.n.07	suspension.n.06
crocodile_bird.n.01	crocodile_bird.n.01
adoration.n.02	adoration.n.02
pyrrhocoridae.n.01	pyrrhocoridae.n.01
ouranopithecus.n.01	ouranopithecus.n.01
killdeer.n.01	killdeer.n.01
billiards.n.01	billiards.n.01
drive.n.12	drive.n.06
diaspididae.n.01	diaspididae.n.01
somersault.n.01	flip.n.03
frankliniella.n.01	frankliniella.n.01
lining.n.03	lining.n.03
cast.n.07	casting.n.03
dermacentor.n.01	dermacentor.n.01
storage.n.01	storage.n.03
lie-in.n.01	lie-in.n.01
vibrio.n.01	vibrio.n.01
polychaete.n.01	polychaete.n.01
crack.n.09	passing.n.07
salamandridae.n.01	salamandridae.n.01
cut.n.15	cut.n.19
atlantic_cod.n.01	atlantic_cod.n.01
piranha.n.02	piranha.n.02
screech_owl.n.02	screech_owl.n.02
vault.n.04	vault.n.04
bull.n.01	bull.n.11
correction.n.01	discipline.n.05
band.n.07	band.n.07
game.n.11	game.n.01
slippery_dick.n.01	slippery_dick.n.01
dissection.n.01	dissection.n.03
dusky-footed_woodrat.n.01	dusky-footed_woodrat.n.01
balaeniceps.n.01	balaeniceps.n.01
rhyacotriton.n.01	rhyacotriton.n.01
infrared_therapy.n.01	infrared_therapy.n.01
dorylinae.n.01	dorylinae.n.01
pest.n.04	pest.n.04
market_analysis.n.01	market_analysis.n.01
yearling.n.03	yearling.n.03
grassfinch.n.01	grassfinch.n.01
viper.n.01	viper.n.01
depletion.n.01	depletion.n.01
track.n.11	run.n.05
pheasant_coucal.n.01	pheasant_coucal.n.01
ace_of_spades.n.01	ace_of_spades.n.01
slug.n.07	punch.n.01
logrolling.n.01	birling.n.01
eye_contact.n.02	eye_contact.n.02
chameleon_tree_frog.n.01	chameleon_tree_frog.n.01
grazing.n.02	skimming.n.01
ganoid.n.01	ganoid.n.01
amplification.n.01	amplification.n.03
wound.n.04	wound.n.04
change-up.n.01	change-up.n.01
googly.n.01	googly.n.01
shoemaking.n.01	shoemaking.n.01
creeper.n.03	creeper.n.03
attack.n.09	attack.n.01
retirement.n.03	retreat.n.07
operations.n.01	operation.n.03
black_crappie.n.01	black_crappie.n.01
board_game.n.01	board_game.n.01
turnout.n.06	turnout.n.07
bluefin.n.02	horse_mackerel.n.02
juxtaposition.n.01	juxtaposition.n.01
extrusion.n.02	extrusion.n.02
diathermy.n.01	diathermy.n.01
whiptail.n.01	whiptail.n.01
wheatear.n.01	wheatear.n.01
removal.n.02	removal.n.02
grus.n.02	grus.n.02
harp_seal.n.01	harp_seal.n.01
echinococcus.n.01	echinococcus.n.01
ritual.n.01	ritual.n.03
directorship.n.01	directorship.n.01
extension.n.02	extension.n.05
elimination.n.04	elimination.n.01
plesianthropus.n.01	plesianthropus.n.01
creating_from_raw_materials.n.01	creating_from_raw_materials.n.01
lobotes.n.01	lobotes.n.01
thysanoptera.n.01	thysanoptera.n.01
cobitidae.n.01	cobitidae.n.01
argonautidae.n.01	argonautidae.n.01
dolphin_kick.n.01	dolphin_kick.n.01
exploration.n.02	exploration.n.01
plecoptera.n.01	plecoptera.n.01
cooperation.n.02	cooperation.n.02
calamus.n.04	calamus.n.04
music_lesson.n.01	music_lesson.n.01
salpinctes.n.01	salpinctes.n.01
pintail.n.01	pintail.n.01
roll.n.13	cast.n.07
genus_trichodesmium.n.01	genus_trichodesmium.n.01
gaur.n.01	gaur.n.01
chironomus.n.01	chironomus.n.01
furcula.n.01	furcula.n.01
thecodontia.n.01	thecodontia.n.01
lagodon.n.01	lagodon.n.01
sailing.n.03	sailing.n.03
diabolatry.n.01	diabolatry.n.01
camelidae.n.01	camelidae.n.01
dead_reckoning.n.02	dead_reckoning.n.02
suppression.n.02	suppression.n.02
mastotermes_electrodominicus.n.01	mastotermes_electrodominicus.n.01
expansion.n.04	expansion.n.04
catostomidae.n.01	catostomidae.n.01
dishonesty.n.02	dishonesty.n.02
push.n.05	push.n.01
hydromyinae.n.01	hydromyinae.n.01
fire.n.02	discharge.n.09
operating_procedure.n.01	operating_procedure.n.01
calisthenics.n.02	calisthenics.n.01
anagasta.n.01	anagasta.n.01
shooting.n.02	shooting.n.01
airdrop.n.01	airdrop.n.01
ophthalmectomy.n.01	ophthalmectomy.n.01
itineration.n.01	itineration.n.01
jab.n.02	jab.n.01
business_life.n.01	business_life.n.01
cuculiform_bird.n.01	cuculiform_bird.n.01
war.n.04	war.n.03
owl.n.01	owl.n.01
break.n.14	respite.n.02
spoonbill.n.01	spoonbill.n.01
radical_mastectomy.n.01	radical_mastectomy.n.01
sales_resistance.n.01	sales_resistance.n.01
terrain_intelligence.n.01	terrain_intelligence.n.01
tear.n.04	bust.n.04
depression.n.10	depression.n.10
release.n.11	release.n.12
clostridium_perfringens.n.01	clostridium_perfringens.n.01
chalcis.n.01	chalcis.n.01
septation.n.01	septation.n.01
ransacking.n.01	ransacking.n.01
swat.n.01	swat.n.01
belly_dance.n.01	belly_dance.n.01
pit_stop.n.02	pit_stop.n.01
caper.n.03	job.n.06
chip.n.09	chip.n.09
broadtail.n.02	broadtail.n.02
hinny.n.01	hinny.n.01
broadening.n.02	broadening.n.02
belgian_sheepdog.n.01	belgian_sheepdog.n.01
sternotherus.n.01	sternotherus.n.01
aphriza.n.01	aphriza.n.01
interception.n.02	interception.n.02
campylorhynchus.n.01	campylorhynchus.n.01
atlantic_herring.n.01	atlantic_herring.n.01
hobbyism.n.01	hobbyism.n.01
conditioned_avoidance.n.01	conditioned_avoidance.n.01
falsification.n.02	falsification.n.03
drain.n.01	drain.n.01
labyrinthodont.n.01	labyrinthodont.n.01
bob.n.07	bob.n.07
pas_seul.n.01	variation.n.11
secession.n.03	coitus_interruptus.n.01
squid.n.02	squid.n.02
smack.n.05	smack.n.05
